tweet,sarcasm,sentiment,dialect
تقسيم سورية في انتظار الحل؟سوريا سورية ,FALSE,NEU,msa
نهنئ إخواننا الأقباط باختيار الأنبا تواضروس بابا الأسكندرية وبطريرك الكرازة المرقسية بناء وطننا يحتاجنا جميعاً معا نبني مصر,FALSE,POS,egypt
  حقهم يا علي داعش يكرهوك لان ربهم هبل و انت حرگت ربهم ,TRUE,NEG,msa
ماذا سترتدين لحفلة عيد الميلاد؟ إطلالةيومياتي    موضة أزياء الميلاد ,FALSE,NEU,msa
لا تنسوا الجيشالعراقى و الجيشالسورى فى دعائكم,FALSE,NEU,msa
  بلحهنيتهسوده  دراسة إسرائيلية السيسي يسعى لإدماج إسرائيل  فى المتطقة العربية  ,TRUE,NEG,egypt
وصلت المطار من الدقي في  دقيقة فعلا ساعة الحظر ما تتعوضتش,FALSE,NEU,egypt
"حامدين، راضين، عليك متوكلين لك الحمّد ربنا ف آتمم نعمتك علينا وعافيتك وسترك وآسعدنا في الدنيا والاخره",FALSE,POS,msa
في بيت حسن الموسوي و يلدا ,FALSE,NEU,msa
الناتو نفذ  ألف غارة بليبيا  دمروا الجيش وقتلوا  ألف مقاتل بهدف السيطرة على خيراتها وسيطرت إيطاليا على قاعدة الجفرة ,FALSE,NEU,msa
صاحب قناة الفراعين للمصري اليوم أنا ملك التوك شو خبر صحيح و وصف دقيق طيب الله أوقاتكم,FALSE,NEU,msa
بالفيديو طفل ميريام فارس يلهو ويلعب في المنزل ,FALSE,NEU,msa
الدكتور الأسواني يهتم جداً بقراءة كل ما يصله من القراء سواء كان نقدا إيجابيا او سلبيا الا الشتائم فانا ازيل قذارتها اولا باول ميشيل الادمن,TRUE,NEU,msa
قناة روسيا اليوم الأممالمتحدة قلقة من مشروع قانون تركي يجيز العفو عن مذنبين بالاعتد  عبر نبض  ,FALSE,NEU,msa
  العبادي يرد على أردوغان  بالتأكيد لست نداً لك وسنحرر أرضنا برجالنا وليس بـالسكايبيتركيا العراق,FALSE,NEU,msa
  الكتاب نازل في غوغل دور تلاقيه,FALSE,NEU,egypt
رئيس وزراء اليابان يؤكد توافر إمكانات هائلة لتطوير العلاقات مع روسياموسكو في  ديسمبر قنا أكد رئيس الوزراء ا,FALSE,POS,msa
"المشكلة هي أن الخيال يبدو مليئًا بالمعنى، في حين أن الواقع لا معنى له",FALSE,NEG,msa
 كاتي شخص عاطفي صعب يعترف بافضلية مسلسل او فلم على الانميات  يذكرني بنفسي قبل لا اتابع هاري بوتر مع انه تابع ضعف اضعافي,FALSE,NEG,levant
 ألم أقل لكم إنها ممارسة فاضحة لازدواجية المعايير وتخوين المعارضين أملي أن لا تبتلع بعض قطاعات الرأي العام الطعم مجددا,FALSE,NEG,msa
"شجرة عيد الميلاد ، رمز الحياة و النور    ",FALSE,POS,msa
لبنان يحتفل بعيد ميلاد فيروز الحادي والثمانين  ,FALSE,POS,levant
الواد احمد الشيخ شغال زى النحلة يا جدعان مبيقفش ما شاء الله  مش ممكن والله كدا,FALSE,POS,egypt
   فيه امازون وفي  وفيه مواقع ثانية تبيع لك بنص سعر اللعبة الرسمي,FALSE,NEU,egypt
لبنان  الرئيس ميشال عون يستقبل الامير خالد الفيصل امير مكة في خطوة لاستعادة العلاقات بين السعودية ولبنان,FALSE,NEU,msa
 انا شدخلني ببريطانيا كل دولة لها قانونها فرنسا دولة عظمى و من اقوى دول العالم وتمنع النقاب ومحترمين قانونها خل يحترموننا,FALSE,NEG,gulf
وزيرة البيئة تعترف ان مشاكل القمامة لن تحل الا بعد  سنوات الاعلام ذبح مرسي بعد  يوم لانه لم يحلها,FALSE,NEG,msa
 سوري بس وين نوال الزغبي و نجوى كرم كأفضل فنانين؟؟؟؟هني لازم يكونو قبل الكل؟؟,FALSE,NEU,levant
 المندوب السعودي في الجامعة العربية يهنيء جيش النظام الطائفي بطريقة مذلة على احتلال حلب ,TRUE,NEG,msa
نائب رئيس مجلس الدولة في كوبا تشكر الرئيسالأسد على صدق مواساته وتعازيه الخالصة بوفاة القائد كاسترو,FALSE,POS,msa
سولانج شقيقة بيونسيه تتصدر بيلبورد الأميركية  ,FALSE,POS,msa
ليليبيونسيه ,FALSE,POS,msa
كلناااالدلمانيلما اتغير للأسوأ بالنسبة لك فتأكد إني تغيرت للأريح بالنسبة لِنفسي ونفسي أولى طبعًا,FALSE,NEU,egypt
أنضموا معنا للإستمتاع بأوقات ممتعة مع الأهل والأصدقاء خلال موسم الأعياد بفندق الخليج البحرين  ,FALSE,POS,msa
الصبيح الهلال الأحمر يتعاون مع القطري لتوزيع المساعدات على النازحين السوريين  ,FALSE,NEU,msa
 إن شاءالله قريب فتح حلب,FALSE,POS,msa
كلب هههههههههههههههههههههههههههههههههههههههههههههههههههه   ,TRUE,NEG,msa
الصحافية ميشيل جبرانتويني طريقة التعاطي مع الوزارات وكأنها حصص طائفية يملكها الأطراف مهزلة ووقاحة غير مقبولة تحالف الجميع فمن يُحاسبهم؟,TRUE,NEG,msa
طبعا العربيون المغاربة تماما مثل النازيين أقاموا معسكرات إبادة لمحو الأمازيغ من البلاد وفر كثير منهم إلى هولندا مع خالد إيزري   ,FALSE,NEG,msa
 اسرع من كهربا و رمضان مجتمعين و اسرع من صلاح كمان رغم كرهي ليه بس هو بيناسب الخطة الدفاعية بتاعتنا,FALSE,POS,egypt
و حكومهلبنان ناقصها الموهندس  وزير الطاقة عندي خطة توليد الكهربا ٢٨٢٨ دون اي تكلفة على خزينة الدولة,FALSE,NEU,levant
 أنا برضه اللي بتكلم زي عمر سليمان؟ ده شكله متعلم منكم وبكل أمانة أنا كنت أحترمكم أيضاً ولكن كفاية وهم لحد هنا,TRUE,NEG,egypt
مؤلم أن ترى العدو يفتك في اليمن و سوريا و العراق ثم يستحي أئمتنا من قنوت النوازل أو المطالبة به الدعاء أساس العدّة ,FALSE,NEG,msa
قال رسول الله صلى الله عليه وسلمأفضل الصيام بعد رمضانشهر الله المحرم وأفضل الصلاة بعد الفريضةصلاة الليل  حديث صحيح قيامالليل ,FALSE,POS,msa
فاطمة نصر  دليلك إلى   عيّد واستهلك  ,FALSE,POS,msa
"بعد الانتخابات الأمريكيه إن لم يلتزم أردوغان بما تم الاتفاق عليه مع بوتين وهو سحب المسلحين من حلب ، فسيتم دكهم تحت التراب ",FALSE,NEG,msa
اللهم زد أحبتي عفواً وعافية وتوفيقاًً وسداداً وصلاحاً وأحفظهم من كل سوء صباح الخير,FALSE,POS,msa
بلحهنيتهسوده  إسرائيل تبرز خطاب السيسي وترحب بسلامه الدافئ  ,TRUE,NEU,egypt
"من أرق ما كُتب في طلب اللِقاء أما بعد ، فإنَّه منْ عانى الظمأ بفُرقتكَ اِستوجب الريُّ منْ رؤيتكَ ، والسَّلام",FALSE,POS,msa
بالمناسبة  صدفة بحتة ان يتم التفجير المزعوم بعد دقائق من وصول وفد امريكي من الكونجرس لبحث الاوضاع في مصر ,FALSE,NEG,msa
غداً سوف يتم الاعلان عن اللاعب الثالث الذي سيشارك في بطولةمبادلة  ابوظبياتمنى مشاركة فيدرر  ,FALSE,NEU,msa
نعجة على العدو واسد على العجزة والاطفالستبقىحلب ,TRUE,NEG,levant
سنفعل كلّ ما نستطيع لإسقاط هذا الدّستور الباطل,FALSE,NEU,msa
"عاجل ؛ هؤلاء هم أشراف مصر ، وكلام خطير في صميم الاخوان  أنصحكم بسماعه ",FALSE,NEU,msa
حلب سورياو ايه مقابل ال بتعمله روسيا في سورياكل الروس ال بيتقتلوا وكل طلعة جويةاكيد مش لله و سوريا و بشار,FALSE,NEG,levant
رحم الله قادتنا و جهودهم كانت عظيمة لرأب الصدع الخليجي و التمزيق الغير مبرر بين الإخوان الله يصلح حالنا يا أهل الخليجالمصالحهالخليجيه ,FALSE,POS,msa
الهوىٰ لملم عناقيده فيروز ,FALSE,POS,msa
الاعلام الحكومى المنافق يقول ان الذين اعتدوا على المتظاهرين اهالى عاديون هل اصبحت زجاجات المولوتوف من مستلزمات المطبخ في العباسية,TRUE,NEG,msa
تحية لجميع النساء في يومالمرأةالعالمي نحتفي بالمرأة كل يوم أماً وبنتاً وأختاً ورفيقة درب وحياة وصانعة أمم,FALSE,POS,msa
مازلنا نعيش عهد اللافعل,FALSE,NEG,msa
سورياباقي القليل جدأ من العصابات داخل احياء حلب الشرقيةساعات قليلة ويعلن عن تحرير حلب وتصبح المدينة آمنة بالكا ,FALSE,POS,msa
شاهدي أوّل فيديو لابن ميريامفارس من داخل المنزل     ,FALSE,NEU,msa
جميعنا نحاول التعافي من شيء لا أحد يعرف عنه شيئا,FALSE,POS,msa
كلناالدلماني الدلماني يمثلني,FALSE,POS,msa
"ايه صحيح، انا جيت وسبيتك فجاه مثلما انتي جيتي وسبيتي فجاه متشابهين تماماً  ",FALSE,NEG,msa
عايز اقولك بحبك من زمان جدا محمدمحسن,FALSE,POS,egypt
حلقة الأمس من برنامج وجهةنظر مع الإعلامي علي الزهريتحركات المنظومة العدلية ومعاول البناء اليمن يدتحميويدتبني ,FALSE,NEU,msa
"  اغبيسوالكتبتهبقوقل معلومة حوالي  من عمليات البحث التي تتم على موقع جوجل، تتم لأشخاص لم يعرفهم جوجل من قبل",FALSE,NEU,msa
   أخلاقك تقول انك اخوانجي ايامالاخوانالبارات مشغلينهافي رمضان  السيسي لبسهم طرح وقفلها ف رمضانبلوك,TRUE,NEG,egypt
 يااااااه يا مالك بترد على حالة مر عليها  يوم؟  حالة الانقسام التي شهدتها القوى الديموقراطية هي التي أدت لذلك,FALSE,NEG,msa
ينشط باسم السبع ونهاد  المشنوق ليكونا عرابا التقارب مع حزب الله من وسط حزب المستقبل,FALSE,NEU,msa
اللى حصل مع محمود شعبان فى التحرير أفترا عليه لأنه ضعيف,FALSE,NEG,egypt
